constructorStandingsId,raceId,constructorId,points,position,positionText,wins,year,round,circuitId,name
6373,58,6,59.0,2,2,2,2006,6,4,Spanish Grand Prix
6372,58,4,78.0,1,1,4,2006,6,4,Spanish Grand Prix
6393,59,8,0.0,11,11,0,2006,7,6,Monaco Grand Prix
6392,59,13,0.0,10,10,0,2006,7,6,Monaco Grand Prix
6391,59,7,8.0,7,7,0,2006,7,6,Monaco Grand Prix
6390,59,2,14.0,5,5,0,2006,7,6,Monaco Grand Prix
6389,59,5,0.0,9,9,0,2006,7,6,Monaco Grand Prix
6388,59,9,8.0,8,8,0,2006,7,6,Monaco Grand Prix
6387,59,3,10.0,6,6,0,2006,7,6,Monaco Grand Prix
6386,59,11,29.0,4,4,0,2006,7,6,Monaco Grand Prix
6385,59,1,50.0,3,3,0,2006,7,6,Monaco Grand Prix
6384,59,6,63.0,2,2,2,2006,7,6,Monaco Grand Prix
6383,59,4,91.0,1,1,5,2006,7,6,Monaco Grand Prix
6404,60,8,0.0,11,11,0,2006,8,9,British Grand Prix
6403,60,13,0.0,10,10,0,2006,8,9,British Grand Prix
6402,60,7,8.0,7,7,0,2006,8,9,British Grand Prix
6401,60,2,17.0,5,5,0,2006,8,9,British Grand Prix
6400,60,5,0.0,9,9,0,2006,8,9,British Grand Prix
6399,60,9,8.0,8,8,0,2006,8,9,British Grand Prix
6398,60,3,10.0,6,6,0,2006,8,9,British Grand Prix
6397,60,11,29.0,4,4,0,2006,8,9,British Grand Prix
6396,60,1,59.0,3,3,0,2006,8,9,British Grand Prix
6395,60,6,75.0,2,2,2,2006,8,9,British Grand Prix
6394,60,4,106.0,1,1,6,2006,8,9,British Grand Prix
6415,61,8,0.0,11,11,0,2006,9,7,Canadian Grand Prix
6414,61,13,0.0,10,10,0,2006,9,7,Canadian Grand Prix
6413,61,7,11.0,6,6,0,2006,9,7,Canadian Grand Prix
6412,61,2,19.0,5,5,0,2006,9,7,Canadian Grand Prix
6411,61,5,0.0,9,9,0,2006,9,7,Canadian Grand Prix
6410,61,9,9.0,8,8,0,2006,9,7,Canadian Grand Prix
6409,61,3,10.0,7,7,0,2006,9,7,Canadian Grand Prix
6408,61,11,29.0,4,4,0,2006,9,7,Canadian Grand Prix
6407,61,1,65.0,3,3,0,2006,9,7,Canadian Grand Prix
6406,61,6,87.0,2,2,2,2006,9,7,Canadian Grand Prix
6405,61,4,121.0,1,1,7,2006,9,7,Canadian Grand Prix
6426,62,8,0.0,11,11,0,2006,10,19,United States Grand Prix
6425,62,13,0.0,10,10,0,2006,10,19,United States Grand Prix
6424,62,7,16.0,6,6,0,2006,10,19,United States Grand Prix
6423,62,2,19.0,5,5,0,2006,10,19,United States Grand Prix
6422,62,5,1.0,9,9,0,2006,10,19,United States Grand Prix
6421,62,9,11.0,7,7,0,2006,10,19,United States Grand Prix
6420,62,3,10.0,8,8,0,2006,10,19,United States Grand Prix
6419,62,11,32.0,4,4,0,2006,10,19,United States Grand Prix
6418,62,1,65.0,3,3,0,2006,10,19,United States Grand Prix
6417,62,6,105.0,2,2,3,2006,10,19,United States Grand Prix
6416,62,4,131.0,1,1,7,2006,10,19,United States Grand Prix
6437,63,8,0.0,11,11,0,2006,11,8,French Grand Prix
6436,63,13,0.0,10,10,0,2006,11,8,French Grand Prix
6435,63,7,21.0,5,5,0,2006,11,8,French Grand Prix
6434,63,2,20.0,6,6,0,2006,11,8,French Grand Prix
6433,63,5,1.0,9,9,0,2006,11,8,French Grand Prix
6432,63,9,11.0,7,7,0,2006,11,8,French Grand Prix
6431,63,3,10.0,8,8,0,2006,11,8,French Grand Prix
6430,63,11,32.0,4,4,0,2006,11,8,French Grand Prix
6429,63,1,71.0,3,3,0,2006,11,8,French Grand Prix
6428,63,6,121.0,2,2,4,2006,11,8,French Grand Prix
6427,63,4,142.0,1,1,7,2006,11,8,French Grand Prix
6448,64,8,0.0,11,11,0,2006,12,10,German Grand Prix
6447,64,13,0.0,10,10,0,2006,12,10,German Grand Prix
6446,64,7,23.0,5,5,0,2006,12,10,German Grand Prix
6445,64,2,20.0,6,6,0,2006,12,10,German Grand Prix
6444,64,5,1.0,9,9,0,2006,12,10,German Grand Prix
6443,64,9,12.0,7,7,0,2006,12,10,German Grand Prix
6442,64,3,10.0,8,8,0,2006,12,10,German Grand Prix
6441,64,11,37.0,4,4,0,2006,12,10,German Grand Prix
6440,64,1,77.0,3,3,0,2006,12,10,German Grand Prix
6439,64,6,139.0,2,2,5,2006,12,10,German Grand Prix
6438,64,4,149.0,1,1,7,2006,12,10,German Grand Prix
6459,65,8,0.0,11,11,0,2006,13,11,Hungarian Grand Prix
6458,65,13,0.0,10,10,0,2006,13,11,Hungarian Grand Prix
6457,65,7,26.0,5,5,0,2006,13,11,Hungarian Grand Prix
6456,65,2,26.0,6,6,0,2006,13,11,Hungarian Grand Prix
6455,65,5,1.0,9,9,0,2006,13,11,Hungarian Grand Prix
6454,65,9,16.0,7,7,0,2006,13,11,Hungarian Grand Prix
6453,65,3,10.0,8,8,0,2006,13,11,Hungarian Grand Prix
6452,65,11,52.0,4,4,1,2006,13,11,Hungarian Grand Prix
6451,65,1,85.0,3,3,0,2006,13,11,Hungarian Grand Prix
6450,65,6,142.0,2,2,5,2006,13,11,Hungarian Grand Prix
6449,65,4,149.0,1,1,7,2006,13,11,Hungarian Grand Prix
6470,66,8,0.0,11,11,0,2006,14,5,Turkish Grand Prix
6469,66,13,0.0,10,10,0,2006,14,5,Turkish Grand Prix
6468,66,7,28.0,5,5,0,2006,14,5,Turkish Grand Prix
6467,66,2,26.0,6,6,0,2006,14,5,Turkish Grand Prix
6466,66,5,1.0,9,9,0,2006,14,5,Turkish Grand Prix
6465,66,9,16.0,7,7,0,2006,14,5,Turkish Grand Prix
6464,66,3,10.0,8,8,0,2006,14,5,Turkish Grand Prix
6463,66,11,58.0,4,4,1,2006,14,5,Turkish Grand Prix
6462,66,1,89.0,3,3,0,2006,14,5,Turkish Grand Prix
6461,66,6,158.0,2,2,6,2006,14,5,Turkish Grand Prix
6460,66,4,160.0,1,1,7,2006,14,5,Turkish Grand Prix
6482,67,14,0.0,12,12,0,2006,15,14,Italian Grand Prix
6481,67,8,0.0,11,11,0,2006,15,14,Italian Grand Prix
6480,67,13,0.0,10,10,0,2006,15,14,Italian Grand Prix
6479,67,7,30.0,6,6,0,2006,15,14,Italian Grand Prix
6478,67,2,33.0,5,5,0,2006,15,14,Italian Grand Prix
6477,67,5,1.0,9,9,0,2006,15,14,Italian Grand Prix
6476,67,9,16.0,7,7,0,2006,15,14,Italian Grand Prix
6475,67,3,10.0,8,8,0,2006,15,14,Italian Grand Prix
6474,67,11,65.0,4,4,1,2006,15,14,Italian Grand Prix
6473,67,1,97.0,3,3,0,2006,15,14,Italian Grand Prix
6472,67,6,168.0,1,1,7,2006,15,14,Italian Grand Prix
6471,67,4,165.0,2,2,7,2006,15,14,Italian Grand Prix
6494,68,14,0.0,12,12,0,2006,16,17,Chinese Grand Prix
6493,68,8,0.0,11,11,0,2006,16,17,Chinese Grand Prix
6492,68,13,0.0,10,10,0,2006,16,17,Chinese Grand Prix
6491,68,7,30.0,6,6,0,2006,16,17,Chinese Grand Prix
6490,68,2,35.0,5,5,0,2006,16,17,Chinese Grand Prix
6489,68,5,1.0,9,9,0,2006,16,17,Chinese Grand Prix
6488,68,9,16.0,7,7,0,2006,16,17,Chinese Grand Prix
6487,68,3,11.0,8,8,0,2006,16,17,Chinese Grand Prix
6486,68,11,73.0,4,4,1,2006,16,17,Chinese Grand Prix
6485,68,1,101.0,3,3,0,2006,16,17,Chinese Grand Prix
6484,68,6,178.0,2,2,8,2006,16,17,Chinese Grand Prix
6483,68,4,179.0,1,1,7,2006,16,17,Chinese Grand Prix
6506,69,14,0.0,12,12,0,2006,17,22,Japanese Grand Prix
6505,69,8,0.0,11,11,0,2006,17,22,Japanese Grand Prix
6504,69,13,0.0,10,10,0,2006,17,22,Japanese Grand Prix
6503,69,7,35.0,6,6,0,2006,17,22,Japanese Grand Prix
6502,69,2,36.0,5,5,0,2006,17,22,Japanese Grand Prix
6501,69,5,1.0,9,9,0,2006,17,22,Japanese Grand Prix
6500,69,9,16.0,7,7,0,2006,17,22,Japanese Grand Prix
6499,69,3,11.0,8,8,0,2006,17,22,Japanese Grand Prix
6498,69,11,78.0,4,4,1,2006,17,22,Japanese Grand Prix
6497,69,1,105.0,3,3,0,2006,17,22,Japanese Grand Prix
6496,69,6,186.0,2,2,8,2006,17,22,Japanese Grand Prix
6495,69,4,195.0,1,1,8,2006,17,22,Japanese Grand Prix
6518,70,14,0.0,12,12,0,2006,18,18,Brazilian Grand Prix
6517,70,8,0.0,11,11,0,2006,18,18,Brazilian Grand Prix
6516,70,13,0.0,10,10,0,2006,18,18,Brazilian Grand Prix
6515,70,7,35.0,6,6,0,2006,18,18,Brazilian Grand Prix
6514,70,2,36.0,5,5,0,2006,18,18,Brazilian Grand Prix
6513,70,5,1.0,9,9,0,2006,18,18,Brazilian Grand Prix
6512,70,9,16.0,7,7,0,2006,18,18,Brazilian Grand Prix
6511,70,3,11.0,8,8,0,2006,18,18,Brazilian Grand Prix
6510,70,11,86.0,4,4,1,2006,18,18,Brazilian Grand Prix
6509,70,1,110.0,3,3,0,2006,18,18,Brazilian Grand Prix
6508,70,6,201.0,2,2,9,2006,18,18,Brazilian Grand Prix
6507,70,4,206.0,1,1,8,2006,18,18,Brazilian Grand Prix
27951,71,17,0.0,8,8,0,2005,1,1,Australian Grand Prix
27950,71,16,0.0,10,10,0,2005,1,1,Australian Grand Prix
27949,71,15,0.0,7,7,0,2005,1,1,Australian Grand Prix
27948,71,7,0.0,6,6,0,2005,1,1,Australian Grand Prix
27947,71,1,4.0,5,5,0,2005,1,1,Australian Grand Prix
27946,71,3,4.0,4,4,0,2005,1,1,Australian Grand Prix
27945,71,9,7.0,3,3,0,2005,1,1,Australian Grand Prix
27944,71,6,8.0,2,2,0,2005,1,1,Australian Grand Prix
27943,71,4,16.0,1,1,1,2005,1,1,Australian Grand Prix
27961,72,17,0.0,8,8,0,2005,2,2,Malaysian Grand Prix
27960,72,16,0.0,10,10,0,2005,2,2,Malaysian Grand Prix
27959,72,15,0.0,7,7,0,2005,2,2,Malaysian Grand Prix
27958,72,7,12.0,2,2,0,2005,2,2,Malaysian Grand Prix
27957,72,1,9.0,6,6,0,2005,2,2,Malaysian Grand Prix
27956,72,3,10.0,5,5,0,2005,2,2,Malaysian Grand Prix
27955,72,9,11.0,3,3,0,2005,2,2,Malaysian Grand Prix
27954,72,6,10.0,4,4,0,2005,2,2,Malaysian Grand Prix
27953,72,4,26.0,1,1,2,2005,2,2,Malaysian Grand Prix
27971,73,17,0.0,8,8,0,2005,3,3,Bahrain Grand Prix
27970,73,16,0.0,10,10,0,2005,3,3,Bahrain Grand Prix
27969,73,15,2.0,7,7,0,2005,3,3,Bahrain Grand Prix
27968,73,7,25.0,2,2,0,2005,3,3,Bahrain Grand Prix
27967,73,1,19.0,3,3,0,2005,3,3,Bahrain Grand Prix
27966,73,3,13.0,4,4,0,2005,3,3,Bahrain Grand Prix
27965,73,9,12.0,5,5,0,2005,3,3,Bahrain Grand Prix
27964,73,6,10.0,6,6,0,2005,3,3,Bahrain Grand Prix
27963,73,4,36.0,1,1,3,2005,3,3,Bahrain Grand Prix
27981,74,17,0.0,8,8,0,2005,4,21,San Marino Grand Prix
27980,74,16,0.0,10,10,0,2005,4,21,San Marino Grand Prix
27979,74,15,7.0,7,7,0,2005,4,21,San Marino Grand Prix
27978,74,7,29.0,2,2,0,2005,4,21,San Marino Grand Prix
27977,74,1,25.0,3,3,0,2005,4,21,San Marino Grand Prix
27976,74,3,18.0,5,5,0,2005,4,21,San Marino Grand Prix
27975,74,9,13.0,6,6,0,2005,4,21,San Marino Grand Prix
27974,74,6,18.0,4,4,0,2005,4,21,San Marino Grand Prix
27992,75,18,0.0,9,9,0,2005,5,4,Spanish Grand Prix
27991,75,17,0.0,8,8,0,2005,5,4,Spanish Grand Prix
27990,75,16,0.0,10,10,0,2005,5,4,Spanish Grand Prix
27989,75,15,7.0,7,7,0,2005,5,4,Spanish Grand Prix
27988,75,7,40.0,2,2,0,2005,5,4,Spanish Grand Prix
27987,75,1,37.0,3,3,1,2005,5,4,Spanish Grand Prix
27986,75,3,21.0,4,4,0,2005,5,4,Spanish Grand Prix
27985,75,9,14.0,6,6,0,2005,5,4,Spanish Grand Prix
27984,75,6,18.0,5,5,0,2005,5,4,Spanish Grand Prix
28001,76,17,0.0,8,8,0,2005,6,6,Monaco Grand Prix
28000,76,16,0.0,10,10,0,2005,6,6,Monaco Grand Prix
27999,76,15,7.0,7,7,0,2005,6,6,Monaco Grand Prix
27998,76,7,43.0,3,3,0,2005,6,6,Monaco Grand Prix
27997,76,1,51.0,2,2,2,2005,6,6,Monaco Grand Prix
27996,76,3,35.0,4,4,0,2005,6,6,Monaco Grand Prix
27995,76,9,14.0,6,6,0,2005,6,6,Monaco Grand Prix
27994,76,6,21.0,5,5,0,2005,6,6,Monaco Grand Prix
27993,76,4,63.0,1,1,4,2005,6,6,Monaco Grand Prix
28012,77,18,0.0,10,10,0,2005,7,20,European Grand Prix
28011,77,17,0.0,8,8,0,2005,7,20,European Grand Prix
28010,77,16,0.0,9,9,0,2005,7,20,European Grand Prix
28009,77,15,7.0,7,7,0,2005,7,20,European Grand Prix
28008,77,7,44.0,3,3,0,2005,7,20,European Grand Prix
28007,77,1,53.0,2,2,2,2005,7,20,European Grand Prix
28006,77,3,43.0,4,4,0,2005,7,20,European Grand Prix
28005,77,9,19.0,6,6,0,2005,7,20,European Grand Prix
28004,77,6,31.0,5,5,0,2005,7,20,European Grand Prix
28003,77,4,76.0,1,1,5,2005,7,20,European Grand Prix
28022,78,18,0.0,10,10,0,2005,8,7,Canadian Grand Prix
28021,78,17,0.0,8,8,0,2005,8,7,Canadian Grand Prix
28020,78,16,0.0,9,9,0,2005,8,7,Canadian Grand Prix
28019,78,15,12.0,7,7,0,2005,8,7,Canadian Grand Prix
28018,78,7,47.0,4,4,0,2005,8,7,Canadian Grand Prix
28017,78,1,63.0,2,2,3,2005,8,7,Canadian Grand Prix
28016,78,3,47.0,3,3,0,2005,8,7,Canadian Grand Prix
28015,78,9,22.0,6,6,0,2005,8,7,Canadian Grand Prix
28014,78,6,45.0,5,5,0,2005,8,7,Canadian Grand Prix
28013,78,4,76.0,1,1,5,2005,8,7,Canadian Grand Prix
28032,79,18,7.0,9,9,0,2005,9,19,United States Grand Prix
28031,79,17,11.0,8,8,0,2005,9,19,United States Grand Prix
28030,79,16,0.0,10,10,0,2005,9,19,United States Grand Prix
28029,79,15,12.0,7,7,0,2005,9,19,United States Grand Prix
28028,79,7,47.0,5,5,0,2005,9,19,United States Grand Prix
28027,79,1,63.0,2,2,3,2005,9,19,United States Grand Prix
28026,79,3,47.0,4,4,0,2005,9,19,United States Grand Prix
28025,79,9,22.0,6,6,0,2005,9,19,United States Grand Prix
28024,79,6,63.0,3,3,1,2005,9,19,United States Grand Prix
28023,79,4,76.0,1,1,5,2005,9,19,United States Grand Prix
28042,80,18,7.0,9,9,0,2005,10,8,French Grand Prix
28041,80,17,11.0,8,8,0,2005,10,8,French Grand Prix
28040,80,16,5.0,10,10,0,2005,10,8,French Grand Prix
28039,80,15,13.0,7,7,0,2005,10,8,French Grand Prix
28038,80,7,53.0,4,4,0,2005,10,8,French Grand Prix
28037,80,1,71.0,2,2,3,2005,10,8,French Grand Prix
28036,80,3,47.0,5,5,0,2005,10,8,French Grand Prix
28035,80,9,22.0,6,6,0,2005,10,8,French Grand Prix
28034,80,6,69.0,3,3,1,2005,10,8,French Grand Prix
28033,80,4,89.0,1,1,6,2005,10,8,French Grand Prix
28052,81,18,7.0,10,10,0,2005,11,9,British Grand Prix
28051,81,17,11.0,8,8,0,2005,11,9,British Grand Prix
28050,81,16,9.0,9,9,0,2005,11,9,British Grand Prix
28049,81,15,13.0,7,7,0,2005,11,9,British Grand Prix
28048,81,7,54.0,4,4,0,2005,11,9,British Grand Prix
28047,81,1,87.0,2,2,4,2005,11,9,British Grand Prix
28046,81,3,47.0,5,5,0,2005,11,9,British Grand Prix
28045,81,9,22.0,6,6,0,2005,11,9,British Grand Prix
28044,81,6,74.0,3,3,1,2005,11,9,British Grand Prix
28043,81,4,102.0,1,1,6,2005,11,9,British Grand Prix
28062,82,18,7.0,10,10,0,2005,12,10,German Grand Prix
28061,82,17,11.0,9,9,0,2005,12,10,German Grand Prix
28060,82,16,15.0,7,7,0,2005,12,10,German Grand Prix
28059,82,15,14.0,8,8,0,2005,12,10,German Grand Prix
28058,82,7,57.0,4,4,0,2005,12,10,German Grand Prix
28057,82,1,95.0,2,2,4,2005,12,10,German Grand Prix
28056,82,3,47.0,5,5,0,2005,12,10,German Grand Prix
28055,82,9,24.0,6,6,0,2005,12,10,German Grand Prix
28054,82,6,78.0,3,3,1,2005,12,10,German Grand Prix
28053,82,4,117.0,1,1,7,2005,12,10,German Grand Prix
28072,83,18,7.0,10,10,0,2005,13,11,Hungarian Grand Prix
28071,83,17,11.0,9,9,0,2005,13,11,Hungarian Grand Prix
28070,83,16,20.0,7,7,0,2005,13,11,Hungarian Grand Prix
28069,83,15,14.0,8,8,0,2005,13,11,Hungarian Grand Prix
28068,83,7,68.0,4,4,0,2005,13,11,Hungarian Grand Prix
28067,83,1,105.0,2,2,5,2005,13,11,Hungarian Grand Prix
28066,83,3,52.0,5,5,0,2005,13,11,Hungarian Grand Prix
28065,83,9,24.0,6,6,0,2005,13,11,Hungarian Grand Prix
28064,83,6,86.0,3,3,1,2005,13,11,Hungarian Grand Prix
28063,83,4,117.0,1,1,7,2005,13,11,Hungarian Grand Prix
28082,84,18,7.0,10,10,0,2005,14,5,Turkish Grand Prix
28081,84,17,11.0,9,9,0,2005,14,5,Turkish Grand Prix
28080,84,16,24.0,7,7,0,2005,14,5,Turkish Grand Prix
28079,84,15,14.0,8,8,0,2005,14,5,Turkish Grand Prix
28078,84,7,71.0,4,4,0,2005,14,5,Turkish Grand Prix
28077,84,1,121.0,2,2,6,2005,14,5,Turkish Grand Prix
28076,84,3,52.0,5,5,0,2005,14,5,Turkish Grand Prix
28075,84,9,27.0,6,6,0,2005,14,5,Turkish Grand Prix
28074,84,6,86.0,3,3,1,2005,14,5,Turkish Grand Prix
28073,84,4,130.0,1,1,7,2005,14,5,Turkish Grand Prix
28092,85,18,7.0,10,10,0,2005,15,14,Italian Grand Prix
28091,85,17,11.0,9,9,0,2005,15,14,Italian Grand Prix
28090,85,16,25.0,7,7,0,2005,15,14,Italian Grand Prix
28089,85,15,14.0,8,8,0,2005,15,14,Italian Grand Prix
28088,85,7,78.0,4,4,0,2005,15,14,Italian Grand Prix
28087,85,1,136.0,2,2,7,2005,15,14,Italian Grand Prix
28086,85,3,54.0,5,5,0,2005,15,14,Italian Grand Prix
28085,85,9,27.0,6,6,0,2005,15,14,Italian Grand Prix
28084,85,6,86.0,3,3,1,2005,15,14,Italian Grand Prix
28083,85,4,144.0,1,1,7,2005,15,14,Italian Grand Prix
28102,86,18,7.0,10,10,0,2005,16,13,Belgian Grand Prix
28101,86,17,12.0,9,9,0,2005,16,13,Belgian Grand Prix
28100,86,16,31.0,6,6,0,2005,16,13,Belgian Grand Prix
28099,86,15,17.0,8,8,0,2005,16,13,Belgian Grand Prix
28098,86,7,80.0,4,4,0,2005,16,13,Belgian Grand Prix
28097,86,1,146.0,2,2,8,2005,16,13,Belgian Grand Prix
28096,86,3,59.0,5,5,0,2005,16,13,Belgian Grand Prix
28095,86,9,27.0,7,7,0,2005,16,13,Belgian Grand Prix
28094,86,6,90.0,3,3,1,2005,16,13,Belgian Grand Prix
28093,86,4,152.0,1,1,7,2005,16,13,Belgian Grand Prix
28112,87,18,7.0,10,10,0,2005,17,18,Brazilian Grand Prix
28111,87,17,12.0,9,9,0,2005,17,18,Brazilian Grand Prix
28110,87,16,33.0,6,6,0,2005,17,18,Brazilian Grand Prix
28109,87,15,17.0,8,8,0,2005,17,18,Brazilian Grand Prix
28108,87,7,81.0,4,4,0,2005,17,18,Brazilian Grand Prix
28107,87,1,164.0,1,1,9,2005,17,18,Brazilian Grand Prix
28106,87,3,59.0,5,5,0,2005,17,18,Brazilian Grand Prix
28105,87,9,27.0,7,7,0,2005,17,18,Brazilian Grand Prix
28104,87,6,98.0,3,3,1,2005,17,18,Brazilian Grand Prix
28103,87,4,162.0,2,2,7,2005,17,18,Brazilian Grand Prix
28122,88,18,7.0,10,10,0,2005,18,22,Japanese Grand Prix
28121,88,17,12.0,9,9,0,2005,18,22,Japanese Grand Prix
28120,88,16,37.0,6,6,0,2005,18,22,Japanese Grand Prix
28119,88,15,17.0,8,8,0,2005,18,22,Japanese Grand Prix
28118,88,7,82.0,4,4,0,2005,18,22,Japanese Grand Prix
28117,88,1,174.0,2,2,10,2005,18,22,Japanese Grand Prix
28116,88,3,64.0,5,5,0,2005,18,22,Japanese Grand Prix
28115,88,9,30.0,7,7,0,2005,18,22,Japanese Grand Prix
28114,88,6,100.0,3,3,1,2005,18,22,Japanese Grand Prix
28113,88,4,176.0,1,1,7,2005,18,22,Japanese Grand Prix
28132,89,18,7.0,10,10,0,2005,19,17,Chinese Grand Prix
28131,89,17,12.0,9,9,0,2005,19,17,Chinese Grand Prix
28130,89,16,38.0,6,6,0,2005,19,17,Chinese Grand Prix
28129,89,15,20.0,8,8,0,2005,19,17,Chinese Grand Prix
28128,89,7,88.0,4,4,0,2005,19,17,Chinese Grand Prix
28127,89,1,182.0,2,2,10,2005,19,17,Chinese Grand Prix
28126,89,3,66.0,5,5,0,2005,19,17,Chinese Grand Prix
28125,89,9,34.0,7,7,0,2005,19,17,Chinese Grand Prix
28124,89,6,100.0,3,3,1,2005,19,17,Chinese Grand Prix
28123,89,4,191.0,1,1,8,2005,19,17,Chinese Grand Prix
6146,90,17,0.0,9,9,0,2004,1,1,Australian Grand Prix
6145,90,7,0.0,8,8,0,2004,1,1,Australian Grand Prix
6144,90,19,0.0,7,7,0,2004,1,1,Australian Grand Prix
6143,90,15,0.0,6,6,0,2004,1,1,Australian Grand Prix
6142,90,1,1.0,5,5,0,2004,1,1,Australian Grand Prix
6141,90,16,3.0,4,4,0,2004,1,1,Australian Grand Prix
6140,90,3,9.0,2,2,0,2004,1,1,Australian Grand Prix
6139,90,4,8.0,3,3,0,2004,1,1,Australian Grand Prix
6138,90,6,18.0,1,1,1,2004,1,1,Australian Grand Prix
6156,91,18,0.0,10,10,0,2004,2,2,Malaysian Grand Prix
6155,91,17,0.0,9,9,0,2004,2,2,Malaysian Grand Prix
6154,91,7,0.0,7,7,0,2004,2,2,Malaysian Grand Prix
6153,91,19,0.0,8,8,0,2004,2,2,Malaysian Grand Prix
6152,91,15,1.0,6,6,0,2004,2,2,Malaysian Grand Prix
6151,91,1,4.0,5,5,0,2004,2,2,Malaysian Grand Prix
6150,91,16,9.0,4,4,0,2004,2,2,Malaysian Grand Prix
6149,91,3,17.0,2,2,0,2004,2,2,Malaysian Grand Prix
6148,91,4,14.0,3,3,0,2004,2,2,Malaysian Grand Prix
6147,91,6,33.0,1,1,2,2004,2,2,Malaysian Grand Prix
6166,92,18,0.0,10,10,0,2004,3,3,Bahrain Grand Prix
6165,92,17,0.0,9,9,0,2004,3,3,Bahrain Grand Prix
6164,92,7,0.0,8,8,0,2004,3,3,Bahrain Grand Prix
6163,92,19,1.0,7,7,0,2004,3,3,Bahrain Grand Prix
6162,92,15,1.0,6,6,0,2004,3,3,Bahrain Grand Prix
6161,92,1,4.0,5,5,0,2004,3,3,Bahrain Grand Prix
6160,92,16,19.0,4,4,0,2004,3,3,Bahrain Grand Prix
6159,92,3,19.0,3,3,0,2004,3,3,Bahrain Grand Prix
6158,92,4,22.0,2,2,0,2004,3,3,Bahrain Grand Prix
6157,92,6,51.0,1,1,3,2004,3,3,Bahrain Grand Prix
6176,93,18,0.0,10,10,0,2004,4,21,San Marino Grand Prix
6175,93,17,0.0,9,9,0,2004,4,21,San Marino Grand Prix
6174,93,7,0.0,8,8,0,2004,4,21,San Marino Grand Prix
6173,93,19,1.0,7,7,0,2004,4,21,San Marino Grand Prix
6172,93,15,1.0,6,6,0,2004,4,21,San Marino Grand Prix
6171,93,1,5.0,5,5,0,2004,4,21,San Marino Grand Prix
6170,93,16,27.0,3,3,0,2004,4,21,San Marino Grand Prix
6169,93,3,27.0,4,4,0,2004,4,21,San Marino Grand Prix
6168,93,4,31.0,2,2,0,2004,4,21,San Marino Grand Prix
6167,93,6,64.0,1,1,4,2004,4,21,San Marino Grand Prix
6186,94,18,0.0,10,10,0,2004,5,4,Spanish Grand Prix
6185,94,17,0.0,9,9,0,2004,5,4,Spanish Grand Prix
6184,94,7,0.0,8,8,0,2004,5,4,Spanish Grand Prix
6183,94,19,1.0,7,7,0,2004,5,4,Spanish Grand Prix
6182,94,15,3.0,6,6,0,2004,5,4,Spanish Grand Prix
6181,94,1,5.0,5,5,0,2004,5,4,Spanish Grand Prix
6180,94,16,32.0,3,3,0,2004,5,4,Spanish Grand Prix
6179,94,3,30.0,4,4,0,2004,5,4,Spanish Grand Prix
6178,94,4,42.0,2,2,0,2004,5,4,Spanish Grand Prix
6177,94,6,82.0,1,1,5,2004,5,4,Spanish Grand Prix
6196,95,18,0.0,10,10,0,2004,6,6,Monaco Grand Prix
6195,95,17,2.0,8,8,0,2004,6,6,Monaco Grand Prix
6194,95,7,4.0,7,7,0,2004,6,6,Monaco Grand Prix
6193,95,19,1.0,9,9,0,2004,6,6,Monaco Grand Prix
6192,95,15,7.0,5,5,0,2004,6,6,Monaco Grand Prix
6191,95,1,5.0,6,6,0,2004,6,6,Monaco Grand Prix
6190,95,16,40.0,3,3,0,2004,6,6,Monaco Grand Prix
6189,95,3,35.0,4,4,0,2004,6,6,Monaco Grand Prix
6188,95,4,52.0,2,2,1,2004,6,6,Monaco Grand Prix
6187,95,6,88.0,1,1,5,2004,6,6,Monaco Grand Prix
6206,96,18,0.0,10,10,0,2004,7,20,European Grand Prix
6205,96,17,2.0,9,9,0,2004,7,20,European Grand Prix
6204,96,7,4.0,7,7,0,2004,7,20,European Grand Prix
6203,96,19,3.0,8,8,0,2004,7,20,European Grand Prix
6202,96,15,10.0,5,5,0,2004,7,20,European Grand Prix
6201,96,1,5.0,6,6,0,2004,7,20,European Grand Prix
6200,96,16,46.0,3,3,0,2004,7,20,European Grand Prix
6199,96,3,36.0,4,4,0,2004,7,20,European Grand Prix
6198,96,4,61.0,2,2,1,2004,7,20,European Grand Prix
6197,96,6,106.0,1,1,6,2004,7,20,European Grand Prix
6216,97,18,0.0,10,10,0,2004,8,7,Canadian Grand Prix
6215,97,17,5.0,7,7,0,2004,8,7,Canadian Grand Prix
6214,97,7,4.0,8,8,0,2004,8,7,Canadian Grand Prix
6213,97,19,3.0,9,9,0,2004,8,7,Canadian Grand Prix
6212,97,15,15.0,5,5,0,2004,8,7,Canadian Grand Prix
6211,97,1,12.0,6,6,0,2004,8,7,Canadian Grand Prix
6210,97,16,52.0,3,3,0,2004,8,7,Canadian Grand Prix
6209,97,3,36.0,4,4,0,2004,8,7,Canadian Grand Prix
6208,97,4,61.0,2,2,1,2004,8,7,Canadian Grand Prix
6207,97,6,124.0,1,1,7,2004,8,7,Canadian Grand Prix
6226,98,18,1.0,10,10,0,2004,9,19,United States Grand Prix
6225,98,17,5.0,8,8,0,2004,9,19,United States Grand Prix
6224,98,7,8.0,7,7,0,2004,9,19,United States Grand Prix
6223,98,19,3.0,9,9,0,2004,9,19,United States Grand Prix
6222,98,15,15.0,6,6,0,2004,9,19,United States Grand Prix
6221,98,1,17.0,5,5,0,2004,9,19,United States Grand Prix
